[2026-04-12T21:15:16 poll=350] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (29/80 @2.635795)
[2026-04-12T21:20:17 poll=351] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (29/80 @2.635795)
[2026-04-12T21:25:17 poll=352] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (29/80 @2.635795)
[2026-04-12T21:30:17 poll=353] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (29/80 @2.635795)
[2026-04-12T21:35:17 poll=354] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (29/80 @2.635795)
[2026-04-12T21:40:17 poll=355] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (29/80 @2.635795)
[2026-04-12T21:45:17 poll=356] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (29/80 @2.635795)
[2026-04-12T21:50:17 poll=357] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (29/80 @2.635795)
[2026-04-12T21:55:18 poll=358] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (29/80 @2.635795)
[2026-04-12T22:00:18 poll=359] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (29/80 @2.635795)
[2026-04-12T22:05:18 poll=360] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (30/80 @6.473938)
[2026-04-12T22:10:18 poll=361] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (30/80 @6.473938)
[2026-04-12T22:15:18 poll=362] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (30/80 @6.473938)
[2026-04-12T22:20:18 poll=363] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (31/80 @0.265141)
[2026-04-12T22:25:18 poll=364] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (31/80 @0.265141)
[2026-04-12T22:30:19 poll=365] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (31/80 @0.265141)
[2026-04-12T22:35:19 poll=366] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-12T22:40:19 poll=367] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-12T22:45:19 poll=368] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-12T22:50:19 poll=369] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-12T22:55:19 poll=370] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-12T23:00:19 poll=371] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-12T23:05:20 poll=372] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-12T23:10:20 poll=373] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-12T23:15:20 poll=374] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-12T23:20:20 poll=375] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-12T23:25:20 poll=376] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-12T23:30:20 poll=377] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-12T23:35:20 poll=378] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-12T23:40:21 poll=379] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-12T23:45:21 poll=380] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-12T23:50:21 poll=381] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-12T23:55:21 poll=382] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-13T00:00:21 poll=383] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-13T00:05:21 poll=384] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-13T00:10:21 poll=385] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-13T00:15:22 poll=386] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-13T00:20:22 poll=387] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-13T00:25:22 poll=388] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-13T00:30:22 poll=389] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-13T00:35:22 poll=390] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-13T00:40:22 poll=391] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-13T00:45:22 poll=392] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-13T00:50:23 poll=393] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-13T00:55:23 poll=394] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-13T01:00:23 poll=395] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-13T01:05:23 poll=396] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-13T01:10:23 poll=397] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-13T01:15:23 poll=398] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (32/80 @4.337831)
[2026-04-13T01:20:23 poll=399] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (33/80 @6.540745)
[2026-04-13T01:25:23 poll=400] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (33/80 @6.540745)
[2026-04-13T01:30:24 poll=401] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (33/80 @6.540745)
[2026-04-13T01:35:24 poll=402] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (33/80 @6.540745)
[2026-04-13T01:40:24 poll=403] full_m1_pareto=ALIVE:932151 (16/48 @4.535357) | full_igsd_pareto=ALIVE:964696 (33/80 @6.540745)
[2026-04-13T01:45:24 poll=404] full_m1_pareto=ALIVE:932151 (17/48 @5.966070) | full_igsd_pareto=ALIVE:964696 (33/80 @6.540745)
[2026-04-13T01:50:24 poll=405] full_m1_pareto=ALIVE:932151 (17/48 @5.966070) | full_igsd_pareto=ALIVE:964696 (33/80 @6.540745)
[2026-04-13T01:55:24 poll=406] full_m1_pareto=ALIVE:932151 (17/48 @5.966070) | full_igsd_pareto=ALIVE:964696 (33/80 @6.540745)
[2026-04-13T02:00:24 poll=407] full_m1_pareto=ALIVE:932151 (17/48 @5.966070) | full_igsd_pareto=ALIVE:964696 (33/80 @6.540745)
[2026-04-13T02:05:25 poll=408] full_m1_pareto=ALIVE:932151 (17/48 @5.966070) | full_igsd_pareto=ALIVE:964696 (33/80 @6.540745)
[2026-04-13T02:10:25 poll=409] full_m1_pareto=ALIVE:932151 (17/48 @5.966070) | full_igsd_pareto=ALIVE:964696 (33/80 @6.540745)
[2026-04-13T02:15:25 poll=410] full_m1_pareto=ALIVE:932151 (17/48 @5.966070) | full_igsd_pareto=ALIVE:964696 (33/80 @6.540745)
[2026-04-13T02:20:25 poll=411] full_m1_pareto=ALIVE:932151 (17/48 @5.966070) | full_igsd_pareto=ALIVE:964696 (33/80 @6.540745)
[2026-04-13T02:25:25 poll=412] full_m1_pareto=ALIVE:932151 (17/48 @5.966070) | full_igsd_pareto=ALIVE:964696 (33/80 @6.540745)
[2026-04-13T02:30:25 poll=413] full_m1_pareto=ALIVE:932151 (17/48 @5.966070) | full_igsd_pareto=ALIVE:964696 (34/80 @3.808519)
[2026-04-13T02:35:25 poll=414] full_m1_pareto=ALIVE:932151 (17/48 @5.966070) | full_igsd_pareto=ALIVE:964696 (34/80 @3.808519)
[2026-04-13T02:40:26 poll=415] full_m1_pareto=ALIVE:932151 (17/48 @5.966070) | full_igsd_pareto=ALIVE:964696 (34/80 @3.808519)
[2026-04-13T02:45:26 poll=416] full_m1_pareto=ALIVE:932151 (17/48 @5.966070) | full_igsd_pareto=ALIVE:964696 (34/80 @3.808519)
[2026-04-13T02:50:26 poll=417] full_m1_pareto=ALIVE:932151 (17/48 @5.966070) | full_igsd_pareto=ALIVE:964696 (35/80 @5.367467)
[2026-04-13T02:55:26 poll=418] full_m1_pareto=ALIVE:932151 (17/48 @5.966070) | full_igsd_pareto=ALIVE:964696 (35/80 @5.367467)
[2026-04-13T03:00:26 poll=419] full_m1_pareto=ALIVE:932151 (17/48 @5.966070) | full_igsd_pareto=ALIVE:964696 (35/80 @5.367467)
[2026-04-13T03:05:26 poll=420] full_m1_pareto=ALIVE:932151 (17/48 @5.966070) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T03:10:26 poll=421] full_m1_pareto=ALIVE:932151 (17/48 @5.966070) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T03:15:27 poll=422] full_m1_pareto=ALIVE:932151 (17/48 @5.966070) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T03:20:27 poll=423] full_m1_pareto=ALIVE:932151 (17/48 @5.966070) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T03:25:27 poll=424] full_m1_pareto=ALIVE:932151 (18/48 @3.329512) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T03:30:27 poll=425] full_m1_pareto=ALIVE:932151 (18/48 @3.329512) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T03:35:27 poll=426] full_m1_pareto=ALIVE:932151 (18/48 @3.329512) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T03:40:27 poll=427] full_m1_pareto=ALIVE:932151 (19/48 @8.788207) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T03:45:27 poll=428] full_m1_pareto=ALIVE:932151 (19/48 @8.788207) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T03:50:28 poll=429] full_m1_pareto=ALIVE:932151 (19/48 @8.788207) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T03:55:28 poll=430] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T04:00:28 poll=431] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T04:05:28 poll=432] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T04:10:28 poll=433] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T04:15:28 poll=434] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T04:20:28 poll=435] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T04:25:28 poll=436] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T04:30:29 poll=437] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T04:35:29 poll=438] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T04:40:29 poll=439] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T04:45:29 poll=440] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T04:50:29 poll=441] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T04:55:29 poll=442] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T05:00:29 poll=443] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T05:05:30 poll=444] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T05:10:30 poll=445] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T05:15:30 poll=446] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T05:20:30 poll=447] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (36/80 @5.566662)
[2026-04-13T05:25:30 poll=448] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (37/80 @0.699333)
[2026-04-13T05:30:30 poll=449] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (37/80 @0.699333)
[2026-04-13T05:35:30 poll=450] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (37/80 @0.699333)
[2026-04-13T05:40:31 poll=451] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (37/80 @0.699333)
[2026-04-13T05:45:31 poll=452] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (37/80 @0.699333)
[2026-04-13T05:50:31 poll=453] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (37/80 @0.699333)
[2026-04-13T05:55:31 poll=454] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (37/80 @0.699333)
[2026-04-13T06:00:31 poll=455] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (37/80 @0.699333)
[2026-04-13T06:05:31 poll=456] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (37/80 @0.699333)
[2026-04-13T06:10:31 poll=457] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (37/80 @0.699333)
[2026-04-13T06:15:31 poll=458] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (37/80 @0.699333)
[2026-04-13T06:20:32 poll=459] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (37/80 @0.699333)
[2026-04-13T06:25:32 poll=460] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (37/80 @0.699333)
[2026-04-13T06:30:32 poll=461] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (37/80 @0.699333)
[2026-04-13T06:35:32 poll=462] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (38/80 @5.561192)
[2026-04-13T06:40:32 poll=463] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (38/80 @5.561192)
[2026-04-13T06:45:32 poll=464] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (38/80 @5.561192)
[2026-04-13T06:50:32 poll=465] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (39/80 @0.461729)
[2026-04-13T06:55:32 poll=466] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (39/80 @0.461729)
[2026-04-13T07:00:33 poll=467] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (39/80 @0.461729)
[2026-04-13T07:05:33 poll=468] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (40/80 @2.133857)
[2026-04-13T07:10:33 poll=469] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (40/80 @2.133857)
[2026-04-13T07:15:33 poll=470] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (40/80 @2.133857)
[2026-04-13T07:20:33 poll=471] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (40/80 @2.133857)
[2026-04-13T07:25:33 poll=472] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (40/80 @2.133857)
[2026-04-13T07:30:33 poll=473] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (40/80 @2.133857)
[2026-04-13T07:35:34 poll=474] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (40/80 @2.133857)
[2026-04-13T07:40:34 poll=475] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (40/80 @2.133857)
[2026-04-13T07:45:34 poll=476] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (40/80 @2.133857)
[2026-04-13T07:50:34 poll=477] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (40/80 @2.133857)
[2026-04-13T07:55:34 poll=478] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (40/80 @2.133857)
[2026-04-13T08:00:34 poll=479] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (40/80 @2.133857)
[2026-04-13T08:05:34 poll=480] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (40/80 @2.133857)
[2026-04-13T08:10:34 poll=481] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (40/80 @2.133857)
[2026-04-13T08:15:35 poll=482] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (40/80 @2.133857)
[2026-04-13T08:20:35 poll=483] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (40/80 @2.133857)
[2026-04-13T08:25:35 poll=484] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (40/80 @2.133857)
[2026-04-13T08:30:35 poll=485] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (40/80 @2.133857)
[2026-04-13T08:35:35 poll=486] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (40/80 @2.133857)
[2026-04-13T08:40:35 poll=487] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (40/80 @2.133857)
[2026-04-13T08:45:35 poll=488] full_m1_pareto=ALIVE:932151 (20/48 @6.880402) | full_igsd_pareto=ALIVE:964696 (40/80 @2.133857)
[2026-04-13T08:50:36 poll=489] full_m1_pareto=ALIVE:932151 (21/48 @0.062096) | full_igsd_pareto=ALIVE:964696 (40/80 @2.133857)
[2026-04-13T08:55:36 poll=490] full_m1_pareto=ALIVE:932151 (21/48 @0.062096) | full_igsd_pareto=ALIVE:964696 (41/80 @0.240415)
[2026-04-13T09:00:36 poll=491] full_m1_pareto=ALIVE:932151 (21/48 @0.062096) | full_igsd_pareto=ALIVE:964696 (41/80 @0.240415)
[2026-04-13T09:05:36 poll=492] full_m1_pareto=ALIVE:932151 (21/48 @0.062096) | full_igsd_pareto=ALIVE:964696 (41/80 @0.240415)
[2026-04-13T09:10:36 poll=493] full_m1_pareto=ALIVE:932151 (21/48 @0.062096) | full_igsd_pareto=ALIVE:964696 (41/80 @0.240415)
[2026-04-13T09:15:36 poll=494] full_m1_pareto=ALIVE:932151 (21/48 @0.062096) | full_igsd_pareto=ALIVE:964696 (41/80 @0.240415)
[2026-04-13T09:20:36 poll=495] full_m1_pareto=ALIVE:932151 (21/48 @0.062096) | full_igsd_pareto=ALIVE:964696 (41/80 @0.240415)
[2026-04-13T09:25:36 poll=496] full_m1_pareto=ALIVE:932151 (21/48 @0.062096) | full_igsd_pareto=ALIVE:964696 (41/80 @0.240415)
[2026-04-13T09:30:37 poll=497] full_m1_pareto=ALIVE:932151 (21/48 @0.062096) | full_igsd_pareto=ALIVE:964696 (41/80 @0.240415)
[2026-04-13T09:35:37 poll=498] full_m1_pareto=ALIVE:932151 (21/48 @0.062096) | full_igsd_pareto=ALIVE:964696 (41/80 @0.240415)
[2026-04-13T09:40:37 poll=499] full_m1_pareto=ALIVE:932151 (21/48 @0.062096) | full_igsd_pareto=ALIVE:964696 (41/80 @0.240415)
[2026-04-13T09:45:37 poll=500] full_m1_pareto=ALIVE:932151 (21/48 @0.062096) | full_igsd_pareto=ALIVE:964696 (41/80 @0.240415)
[2026-04-13T09:50:37 poll=501] full_m1_pareto=ALIVE:932151 (21/48 @0.062096) | full_igsd_pareto=ALIVE:964696 (41/80 @0.240415)
[2026-04-13T09:55:37 poll=502] full_m1_pareto=ALIVE:932151 (21/48 @0.062096) | full_igsd_pareto=ALIVE:964696 (41/80 @0.240415)
[2026-04-13T10:00:37 poll=503] full_m1_pareto=ALIVE:932151 (21/48 @0.062096) | full_igsd_pareto=ALIVE:964696 (41/80 @0.240415)
[2026-04-13T10:05:38 poll=504] full_m1_pareto=ALIVE:932151 (21/48 @0.062096) | full_igsd_pareto=ALIVE:964696 (42/80 @0.136541)
[2026-04-13T10:10:38 poll=505] full_m1_pareto=ALIVE:932151 (21/48 @0.062096) | full_igsd_pareto=ALIVE:964696 (42/80 @0.136541)
[2026-04-13T10:15:38 poll=506] full_m1_pareto=ALIVE:932151 (21/48 @0.062096) | full_igsd_pareto=ALIVE:964696 (43/80 @9.896380)
[2026-04-13T10:20:38 poll=507] full_m1_pareto=ALIVE:932151 (21/48 @0.062096) | full_igsd_pareto=ALIVE:964696 (43/80 @9.896380)
[2026-04-13T10:25:38 poll=508] full_m1_pareto=ALIVE:932151 (21/48 @0.062096) | full_igsd_pareto=ALIVE:964696 (43/80 @9.896380)
[2026-04-13T10:30:38 poll=509] full_m1_pareto=ALIVE:932151 (22/48 @4.411760) | full_igsd_pareto=ALIVE:964696 (44/80 @4.031022)
[2026-04-13T10:35:38 poll=510] full_m1_pareto=ALIVE:932151 (22/48 @4.411760) | full_igsd_pareto=ALIVE:964696 (44/80 @4.031022)
[2026-04-13T10:40:38 poll=511] full_m1_pareto=ALIVE:932151 (23/48 @4.329878) | full_igsd_pareto=ALIVE:964696 (44/80 @4.031022)
[2026-04-13T10:45:39 poll=512] full_m1_pareto=ALIVE:932151 (23/48 @4.329878) | full_igsd_pareto=ALIVE:964696 (44/80 @4.031022)
[2026-04-13T10:50:39 poll=513] full_m1_pareto=ALIVE:932151 (23/48 @4.329878) | full_igsd_pareto=ALIVE:964696 (44/80 @4.031022)
[2026-04-13T10:55:39 poll=514] full_m1_pareto=ALIVE:932151 (24/48 @1.950456) | full_igsd_pareto=ALIVE:964696 (44/80 @4.031022)
[2026-04-13T11:00:39 poll=515] full_m1_pareto=ALIVE:932151 (24/48 @1.950456) | full_igsd_pareto=ALIVE:964696 (44/80 @4.031022)
[2026-04-13T11:05:39 poll=516] full_m1_pareto=ALIVE:932151 (24/48 @1.950456) | full_igsd_pareto=ALIVE:964696 (44/80 @4.031022)
[2026-04-13T11:10:39 poll=517] full_m1_pareto=ALIVE:932151 (24/48 @1.950456) | full_igsd_pareto=ALIVE:964696 (44/80 @4.031022)
[2026-04-13T11:15:39 poll=518] full_m1_pareto=ALIVE:932151 (24/48 @1.950456) | full_igsd_pareto=ALIVE:964696 (44/80 @4.031022)
[2026-04-13T11:20:40 poll=519] full_m1_pareto=ALIVE:932151 (24/48 @1.950456) | full_igsd_pareto=ALIVE:964696 (44/80 @4.031022)
[2026-04-13T11:25:40 poll=520] full_m1_pareto=ALIVE:932151 (24/48 @1.950456) | full_igsd_pareto=ALIVE:964696 (44/80 @4.031022)
[2026-04-13T11:30:40 poll=521] full_m1_pareto=ALIVE:932151 (24/48 @1.950456) | full_igsd_pareto=ALIVE:964696 (44/80 @4.031022)
[2026-04-13T11:35:40 poll=522] full_m1_pareto=ALIVE:932151 (24/48 @1.950456) | full_igsd_pareto=ALIVE:964696 (44/80 @4.031022)
[2026-04-13T11:40:40 poll=523] full_m1_pareto=ALIVE:932151 (24/48 @1.950456) | full_igsd_pareto=ALIVE:964696 (44/80 @4.031022)
[2026-04-13T11:45:40 poll=524] full_m1_pareto=ALIVE:932151 (24/48 @1.950456) | full_igsd_pareto=ALIVE:964696 (44/80 @4.031022)
